Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
1071,Store C,"01,06,23",4:25:14,CUST004,PRD003,Thingamajig - Medium,4,7.5,12.99
1072,Store B,"01,06,23",4:27:58,CUST006,PRD005,Widget - Medium,3,4.5,9.99
1073,Store B,"01,06,23",4:31:36,CUST008,PRD004,Doohickey - Large,1,12.99,24.99
1074,Store A,"01,06,23",4:32:00,CUST008,PRD007,Widget - Extra Large,2,6.5,14.99
1075,Store A,"01,06,23",4:32:10,CUST013,PRD006,Whatchamacallit - Small,1,5.5,8.99
1076,Store D,"01,06,23",4:37:46,CUST008,PRD001,Widget - Small,2,3.5,5.99
1077,Store D,"01,06,23",4:56:00,CUST012,PRD003,Thingamajig - Medium,5,7.5,12.99
1078,Store C,"01,06,23",5:07:55,CUST012,PRD004,Doohickey - Large,4,12.99,24.99
1079,Store E,"01,06,23",5:10:07,CUST013,PRD001,Widget - Small,2,3.5,5.99
1080,Store A,"01,06,23",5:31:09,CUST009,PRD005,Widget - Medium,4,4.5,9.99
1081,Store D,"01,06,23",5:36:14,CUST004,PRD005,Widget - Medium,2,4.5,9.99
1082,Store D,"01,06,23",5:38:26,CUST009,PRD007,Widget - Extra Large,4,6.5,14.99
1083,Store E,"01,06,23",5:40:11,CUST013,PRD007,Widget - Extra Large,1,6.5,14.99
1084,Store A,"01,06,23",5:41:52,CUST005,PRD003,Thingamajig - Medium,4,7.5,12.99
1085,Store D,"01,06,23",5:47:52,CUST003,PRD006,Whatchamacallit - Small,5,5.5,8.99
1086,Store E,"01,06,23",5:48:51,CUST012,PRD007,Widget - Extra Large,5,6.5,14.99
1087,Store B,"01,06,23",5:50:03,CUST005,PRD001,Widget - Small,1,3.5,5.99
1088,Store B,"01,06,23",5:51:11,CUST003,PRD002,Gadget - Large,2,9.99,19.99
1089,Store B,"01,06,23",5:53:23,CUST009,PRD004,Doohickey - Large,3,12.99,24.99
1090,Store B,"01,06,23",5:58:03,CUST013,PRD004,Doohickey - Large,3,12.99,24.99
1091,Store A,"01,06,23",6:00:10,CUST013,PRD005,Widget - Medium,1,4.5,9.99
1092,Store A,"01,06,23",6:06:08,CUST011,PRD006,Whatchamacallit - Small,4,5.5,8.99
1093,Store D,"01,06,23",6:10:06,CUST007,PRD005,Widget - Medium,4,4.5,9.99
1094,Store A,"01,06,23",6:10:48,CUST004,PRD007,Widget - Extra Large,4,6.5,14.99
1095,Store A,"01,06,23",6:11:23,CUST006,PRD003,Thingamajig - Medium,5,7.5,12.99
1096,Store E,"01,06,23",6:15:01,CUST004,PRD006,Whatchamacallit - Small,1,5.5,8.99
1097,Store D,"01,06,23",6:18:36,CUST011,PRD001,Widget - Small,4,3.5,5.99
1098,Store A,"01,06,23",6:23:17,CUST012,PRD001,Widget - Small,5,3.5,5.99
1099,Store B,"01,06,23",6:34:17,CUST008,PRD004,Doohickey - Large,4,12.99,24.99
1100,Store A,"01,06,23",6:35:04,CUST009,PRD002,Gadget - Large,3,9.99,19.99
1101,Store D,"01,06,23",6:36:41,CUST001,PRD001,Widget - Small,3,3.5,5.99
1102,Store B,"01,06,23",6:49:14,CUST004,PRD007,Widget - Extra Large,1,6.5,14.99
1103,Store D,"01,06,23",6:51:59,CUST004,PRD001,Widget - Small,1,3.5,5.99
1104,Store A,"01,06,23",7:02:22,CUST002,PRD007,Widget - Extra Large,5,6.5,14.99
1105,Store C,"01,06,23",7:06:02,CUST007,PRD004,Doohickey - Large,5,12.99,24.99
1106,Store A,"01,06,23",7:13:56,CUST009,PRD008,Doohickey - Small,4,8.5,14.99
1107,Store B,"01,06,23",7:18:44,CUST009,PRD006,Whatchamacallit - Small,4,5.5,8.99
1108,Store E,"01,06,23",7:19:38,CUST012,PRD003,Thingamajig - Medium,3,7.5,12.99
1109,Store A,"01,06,23",7:21:28,CUST003,PRD004,Doohickey - Large,1,12.99,24.99
1110,Store A,"01,06,23",7:25:29,CUST004,PRD003,Thingamajig - Medium,3,7.5,12.99
1111,Store C,"01,06,23",7:29:15,CUST007,PRD001,Widget - Small,2,3.5,5.99
1112,Store C,"01,06,23",7:31:33,CUST006,PRD003,Thingamajig - Medium,3,7.5,12.99
1113,Store E,"01,06,23",7:45:27,CUST006,PRD003,Thingamajig - Medium,4,7.5,12.99
1114,Store A,"01,06,23",7:49:14,CUST003,PRD001,Widget - Small,4,3.5,5.99
1115,Store A,"01,06,23",7:53:01,CUST002,PRD007,Widget - Extra Large,4,6.5,14.99
1116,Store A,"01,06,23",7:57:56,CUST002,PRD005,Widget - Medium,2,4.5,9.99
1117,Store A,"01,06,23",7:59:00,CUST013,PRD002,Gadget - Large,1,9.99,19.99
1118,Store E,"01,06,23",8:06:05,CUST010,PRD008,Doohickey - Small,5,8.5,14.99
1119,Store A,"01,06,23",8:06:10,CUST006,PRD002,Gadget - Large,3,9.99,19.99
1120,Store C,"01,06,23",8:23:46,CUST010,PRD007,Widget - Extra Large,4,6.5,14.99
1121,Store C,"01,06,23",8:34:50,CUST012,PRD003,Thingamajig - Medium,1,7.5,12.99
1122,Store E,"01,06,23",8:36:16,CUST011,PRD006,Whatchamacallit - Small,4,5.5,8.99
1123,Store E,"01,06,23",8:43:43,CUST007,PRD004,Doohickey - Large,3,12.99,24.99
1124,Store D,"01,06,23",8:45:42,CUST013,PRD007,Widget - Extra Large,5,6.5,14.99
1125,Store A,"01,06,23",8:54:35,CUST007,PRD007,Widget - Extra Large,3,6.5,14.99
1126,Store E,"01,06,23",8:55:47,CUST001,PRD006,Whatchamacallit - Small,3,5.5,8.99
1127,Store E,"01,06,23",9:10:16,CUST007,PRD005,Widget - Medium,5,4.5,9.99
1128,Store B,"01,06,23",9:11:55,CUST013,PRD005,Widget - Medium,4,4.5,9.99
1129,Store D,"01,06,23",9:14:23,CUST005,PRD006,Whatchamacallit - Small,1,5.5,8.99
1130,Store A,"01,06,23",9:14:36,CUST006,PRD002,Gadget - Large,3,9.99,19.99
1131,Store D,"01,06,23",9:17:11,CUST007,PRD004,Doohickey - Large,5,12.99,24.99
1132,Store D,"01,06,23",9:22:44,CUST009,PRD005,Widget - Medium,4,4.5,9.99
1133,Store D,"01,06,23",9:23:03,CUST003,PRD002,Gadget - Large,4,9.99,19.99
1134,Store D,"01,06,23",9:25:03,CUST003,PRD002,Gadget - Large,5,9.99,19.99
1135,Store B,"01,06,23",9:25:41,CUST003,PRD008,Doohickey - Small,3,8.5,14.99
1136,Store D,"01,06,23",9:28:53,CUST007,PRD001,Widget - Small,2,3.5,5.99
1137,Store B,"01,06,23",9:30:44,CUST011,PRD005,Widget - Medium,3,4.5,9.99
1138,Store C,"01,06,23",9:32:21,CUST006,PRD005,Widget - Medium,3,4.5,9.99
1139,Store D,"01,06,23",9:35:58,CUST010,PRD007,Widget - Extra Large,3,6.5,14.99
1140,Store D,"01,06,23",9:39:45,CUST003,PRD003,Thingamajig - Medium,4,7.5,12.99
1141,Store B,"01,06,23",9:42:49,CUST003,PRD006,Whatchamacallit - Small,1,5.5,8.99
1142,Store D,"01,06,23",9:44:26,CUST005,PRD002,Gadget - Large,5,9.99,19.99
1143,Store A,"01,06,23",9:46:14,CUST006,PRD002,Gadget - Large,1,9.99,19.99
1144,Store D,"01,06,23",9:47:41,CUST009,PRD001,Widget - Small,1,3.5,5.99
1145,Store A,"01,06,23",9:54:30,CUST004,PRD006,Whatchamacallit - Small,1,5.5,8.99
1146,Store B,"01,06,23",9:56:33,CUST006,PRD005,Widget - Medium,2,4.5,9.99
1147,Store E,"01,06,23",9:59:33,CUST009,PRD001,Widget - Small,1,3.5,5.99
1148,Store A,"01,06,23",10:00:37,CUST004,PRD003,Thingamajig - Medium,3,7.5,12.99
1149,Store B,"01,06,23",10:02:41,CUST008,PRD001,Widget - Small,3,3.5,5.99
1150,Store A,"01,06,23",10:08:55,CUST002,PRD008,Doohickey - Small,2,8.5,14.99
1151,Store E,"01,06,23",10:16:13,CUST010,PRD005,Widget - Medium,4,4.5,9.99
1152,Store B,"01,06,23",10:21:55,CUST011,PRD002,Gadget - Large,3,9.99,19.99
1153,Store C,"01,06,23",10:22:01,CUST002,PRD008,Doohickey - Small,3,8.5,14.99
1154,Store A,"01,06,23",10:25:11,CUST008,PRD003,Thingamajig - Medium,3,7.5,12.99
1155,Store A,"01,06,23",10:36:34,CUST012,PRD005,Widget - Medium,2,4.5,9.99
1156,Store C,"01,06,23",10:49:30,CUST001,PRD002,Gadget - Large,4,9.99,19.99
1157,Store E,"01,06,23",10:53:21,CUST013,PRD004,Doohickey - Large,3,12.99,24.99
1158,Store C,"01,06,23",11:04:08,CUST011,PRD006,Whatchamacallit - Small,5,5.5,8.99
1159,Store B,"01,06,23",11:05:00,CUST002,PRD003,Thingamajig - Medium,3,7.5,12.99
1160,Store A,"01,06,23",11:10:24,CUST002,PRD004,Doohickey - Large,4,12.99,24.99
1161,Store D,"01,06,23",11:12:56,CUST005,PRD003,Thingamajig - Medium,2,7.5,12.99
1162,Store C,"01,06,23",11:20:32,CUST007,PRD001,Widget - Small,2,3.5,5.99
1163,Store B,"01,06,23",11:27:31,CUST011,PRD005,Widget - Medium,5,4.5,9.99
1164,Store B,"01,06,23",11:29:27,CUST008,PRD003,Thingamajig - Medium,5,7.5,12.99
1165,Store C,"01,06,23",11:33:17,CUST006,PRD005,Widget - Medium,2,4.5,9.99
1166,Store A,"01,06,23",11:34:48,CUST009,PRD003,Thingamajig - Medium,2,7.5,12.99
1167,Store D,"01,06,23",11:34:51,CUST011,PRD006,Whatchamacallit - Small,4,5.5,8.99
1168,Store B,"01,06,23",11:36:01,CUST013,PRD007,Widget - Extra Large,5,6.5,14.99
1169,Store B,"01,06,23",11:42:17,CUST013,PRD004,Doohickey - Large,4,12.99,24.99
1170,Store D,"01,06,23",11:44:37,CUST011,PRD003,Thingamajig - Medium,4,7.5,12.99
1171,Store D,"01,06,23",11:46:25,CUST002,PRD002,Gadget - Large,5,9.99,19.99
1172,Store D,"01,06,23",11:48:51,CUST012,PRD002,Gadget - Large,4,9.99,19.99
1173,Store E,"01,06,23",11:53:10,CUST001,PRD004,Doohickey - Large,1,12.99,24.99
1174,Store C,"01,06,23",11:54:02,CUST004,PRD007,Widget - Extra Large,2,6.5,14.99
1175,Store A,"01,06,23",11:56:00,CUST007,PRD001,Widget - Small,4,3.5,5.99
1176,Store E,"01,06,23",12:02:19,CUST012,PRD005,Widget - Medium,3,4.5,9.99
1177,Store D,"01,06,23",12:04:30,CUST006,PRD008,Doohickey - Small,3,8.5,14.99
1178,Store A,"01,06,23",12:12:37,CUST004,PRD008,Doohickey - Small,5,8.5,14.99
1179,Store E,"01,06,23",12:15:11,CUST013,PRD002,Gadget - Large,4,9.99,19.99
1180,Store E,"01,06,23",12:20:12,CUST005,PRD008,Doohickey - Small,3,8.5,14.99
1181,Store A,"01,06,23",12:21:30,CUST003,PRD007,Widget - Extra Large,1,6.5,14.99
1182,Store C,"01,06,23",12:28:11,CUST005,PRD008,Doohickey - Small,1,8.5,14.99
1183,Store B,"01,06,23",12:29:34,CUST005,PRD005,Widget - Medium,4,4.5,9.99
1184,Store E,"01,06,23",12:35:54,CUST006,PRD008,Doohickey - Small,4,8.5,14.99
1185,Store C,"01,06,23",12:37:17,CUST010,PRD005,Widget - Medium,5,4.5,9.99
1186,Store B,"01,06,23",12:41:57,CUST001,PRD004,Doohickey - Large,3,12.99,24.99
1187,Store A,"01,06,23",12:42:04,CUST001,PRD005,Widget - Medium,4,4.5,9.99
1188,Store B,"01,06,23",12:47:31,CUST009,PRD001,Widget - Small,2,3.5,5.99
1189,Store A,"01,06,23",13:09:49,CUST011,PRD006,Whatchamacallit - Small,5,5.5,8.99
1190,Store E,"01,06,23",13:21:16,CUST007,PRD004,Doohickey - Large,1,12.99,24.99
1191,Store B,"01,06,23",13:25:51,CUST008,PRD006,Whatchamacallit - Small,4,5.5,8.99
1192,Store B,"01,06,23",13:27:23,CUST008,PRD006,Whatchamacallit - Small,5,5.5,8.99
1193,Store E,"01,06,23",13:29:56,CUST009,PRD008,Doohickey - Small,4,8.5,14.99
1194,Store B,"01,06,23",13:43:34,CUST010,PRD005,Widget - Medium,5,4.5,9.99
1195,Store D,"01,06,23",13:50:20,CUST001,PRD006,Whatchamacallit - Small,3,5.5,8.99
1196,Store A,"01,06,23",13:51:07,CUST006,PRD005,Widget - Medium,3,4.5,9.99
1197,Store D,"01,06,23",13:55:08,CUST003,PRD008,Doohickey - Small,5,8.5,14.99
1198,Store E,"01,06,23",14:04:17,CUST004,PRD002,Gadget - Large,1,9.99,19.99
1199,Store C,"01,06,23",14:04:51,CUST013,PRD003,Thingamajig - Medium,4,7.5,12.99
1200,Store A,"01,06,23",14:08:47,CUST006,PRD008,Doohickey - Small,5,8.5,14.99
1201,Store D,"01,06,23",14:10:24,CUST007,PRD003,Thingamajig - Medium,4,7.5,12.99
1202,Store A,"01,06,23",14:12:26,CUST010,PRD005,Widget - Medium,5,4.5,9.99
1203,Store A,"01,06,23",14:15:28,CUST005,PRD005,Widget - Medium,5,4.5,9.99
1204,Store C,"01,06,23",14:19:34,CUST009,PRD007,Widget - Extra Large,5,6.5,14.99
1205,Store B,"01,06,23",14:21:17,CUST012,PRD007,Widget - Extra Large,5,6.5,14.99
1206,Store B,"01,06,23",14:23:36,CUST006,PRD005,Widget - Medium,4,4.5,9.99
1207,Store A,"01,06,23",14:25:13,CUST005,PRD006,Whatchamacallit - Small,2,5.5,8.99
1208,Store A,"01,06,23",14:26:26,CUST008,PRD001,Widget - Small,1,3.5,5.99
1209,Store B,"01,06,23",14:29:19,CUST007,PRD008,Doohickey - Small,4,8.5,14.99
1210,Store E,"01,06,23",14:30:44,CUST002,PRD006,Whatchamacallit - Small,5,5.5,8.99
1211,Store A,"01,06,23",14:31:39,CUST005,PRD002,Gadget - Large,2,9.99,19.99
1212,Store C,"01,06,23",14:40:38,CUST013,PRD001,Widget - Small,4,3.5,5.99
1213,Store A,"01,06,23",14:45:48,CUST007,PRD006,Whatchamacallit - Small,5,5.5,8.99
1214,Store A,"01,06,23",14:48:11,CUST004,PRD004,Doohickey - Large,2,12.99,24.99
1215,Store E,"01,06,23",14:49:06,CUST010,PRD007,Widget - Extra Large,1,6.5,14.99
1216,Store A,"01,06,23",14:53:38,CUST010,PRD001,Widget - Small,2,3.5,5.99
1217,Store A,"01,06,23",15:00:30,CUST006,PRD006,Whatchamacallit - Small,4,5.5,8.99
1218,Store E,"01,06,23",15:00:39,CUST002,PRD005,Widget - Medium,5,4.5,9.99
1219,Store C,"01,06,23",15:00:50,CUST002,PRD006,Whatchamacallit - Small,5,5.5,8.99
1220,Store E,"01,06,23",15:07:24,CUST011,PRD001,Widget - Small,1,3.5,5.99
1221,Store D,"01,06,23",15:09:00,CUST010,PRD002,Gadget - Large,1,9.99,19.99
1222,Store E,"01,06,23",15:26:03,CUST001,PRD005,Widget - Medium,2,4.5,9.99
1223,Store B,"01,06,23",15:29:23,CUST013,PRD002,Gadget - Large,3,9.99,19.99
1224,Store E,"01,06,23",15:30:41,CUST001,PRD007,Widget - Extra Large,1,6.5,14.99
1225,Store D,"01,06,23",15:35:17,CUST013,PRD003,Thingamajig - Medium,5,7.5,12.99
1226,Store C,"01,06,23",15:38:38,CUST011,PRD003,Thingamajig - Medium,2,7.5,12.99
1227,Store A,"01,06,23",15:40:16,CUST004,PRD006,Whatchamacallit - Small,4,5.5,8.99
1228,Store C,"01,06,23",15:41:29,CUST009,PRD005,Widget - Medium,1,4.5,9.99
1229,Store E,"01,06,23",15:42:41,CUST008,PRD001,Widget - Small,2,3.5,5.99
1230,Store D,"01,06,23",15:44:04,CUST008,PRD001,Widget - Small,4,3.5,5.99
1231,Store B,"01,06,23",15:44:25,CUST009,PRD003,Thingamajig - Medium,5,7.5,12.99
1232,Store C,"01,06,23",15:48:09,CUST011,PRD006,Whatchamacallit - Small,1,5.5,8.99
1233,Store E,"01,06,23",15:52:01,CUST006,PRD008,Doohickey - Small,4,8.5,14.99
1234,Store E,"01,06,23",15:56:04,CUST004,PRD001,Widget - Small,4,3.5,5.99
1235,Store E,"01,06,23",16:04:29,CUST013,PRD004,Doohickey - Large,4,12.99,24.99
1236,Store C,"01,06,23",16:05:30,CUST013,PRD003,Thingamajig - Medium,4,7.5,12.99
1237,Store D,"01,06,23",16:15:51,CUST005,PRD008,Doohickey - Small,2,8.5,14.99
1238,Store E,"01,06,23",16:22:45,CUST002,PRD005,Widget - Medium,2,4.5,9.99
1239,Store A,"01,06,23",16:24:42,CUST006,PRD008,Doohickey - Small,2,8.5,14.99
1240,Store E,"01,06,23",16:29:00,CUST011,PRD006,Whatchamacallit - Small,1,5.5,8.99
1241,Store C,"01,06,23",16:29:50,CUST007,PRD001,Widget - Small,2,3.5,5.99
1242,Store B,"01,06,23",16:31:40,CUST003,PRD004,Doohickey - Large,2,12.99,24.99
1243,Store A,"01,06,23",16:36:51,CUST005,PRD006,Whatchamacallit - Small,1,5.5,8.99
1244,Store A,"01,06,23",16:37:59,CUST008,PRD004,Doohickey - Large,2,12.99,24.99
1245,Store D,"01,06,23",16:51:56,CUST013,PRD003,Thingamajig - Medium,5,7.5,12.99
1246,Store D,"01,06,23",17:10:01,CUST003,PRD002,Gadget - Large,5,9.99,19.99
1247,Store C,"01,06,23",17:14:07,CUST005,PRD006,Whatchamacallit - Small,3,5.5,8.99
1248,Store E,"01,06,23",17:18:58,CUST013,PRD005,Widget - Medium,2,4.5,9.99
1249,Store B,"01,06,23",17:39:33,CUST007,PRD003,Thingamajig - Medium,1,7.5,12.99
1250,Store A,"01,06,23",17:41:19,CUST002,PRD006,Whatchamacallit - Small,3,5.5,8.99
1251,Store E,"01,06,23",17:42:11,CUST012,PRD008,Doohickey - Small,1,8.5,14.99
1252,Store B,"01,06,23",17:51:57,CUST009,PRD001,Widget - Small,2,3.5,5.99
1253,Store E,"01,06,23",17:54:14,CUST008,PRD003,Thingamajig - Medium,3,7.5,12.99
1254,Store E,"01,06,23",17:54:29,CUST004,PRD007,Widget - Extra Large,4,6.5,14.99
1255,Store B,"01,06,23",17:57:34,CUST009,PRD008,Doohickey - Small,3,8.5,14.99
1256,Store C,"01,06,23",17:59:32,CUST006,PRD001,Widget - Small,3,3.5,5.99
1257,Store C,"01,06,23",18:04:17,CUST001,PRD002,Gadget - Large,1,9.99,19.99
1258,Store C,"01,06,23",18:05:02,CUST003,PRD007,Widget - Extra Large,4,6.5,14.99
1259,Store C,"01,06,23",18:06:40,CUST005,PRD006,Whatchamacallit - Small,4,5.5,8.99
1260,Store A,"01,06,23",18:07:29,CUST011,PRD005,Widget - Medium,1,4.5,9.99
1261,Store B,"01,06,23",18:09:14,CUST013,PRD002,Gadget - Large,4,9.99,19.99
1262,Store A,"01,06,23",18:13:40,CUST008,PRD002,Gadget - Large,1,9.99,19.99
1263,Store A,"01,06,23",18:17:55,CUST009,PRD003,Thingamajig - Medium,1,7.5,12.99
1264,Store D,"01,06,23",18:24:09,CUST007,PRD003,Thingamajig - Medium,4,7.5,12.99
1265,Store E,"01,06,23",18:25:56,CUST003,PRD005,Widget - Medium,3,4.5,9.99
1266,Store B,"01,06,23",18:31:49,CUST001,PRD006,Whatchamacallit - Small,1,5.5,8.99
1267,Store C,"01,06,23",18:36:10,CUST011,PRD005,Widget - Medium,4,4.5,9.99
1268,Store D,"01,06,23",18:37:06,CUST012,PRD001,Widget - Small,2,3.5,5.99
1269,Store D,"01,06,23",18:37:30,CUST012,PRD006,Whatchamacallit - Small,4,5.5,8.99
1270,Store D,"01,06,23",18:42:48,CUST011,PRD002,Gadget - Large,3,9.99,19.99
1271,Store B,"01,06,23",18:42:50,CUST004,PRD006,Whatchamacallit - Small,1,5.5,8.99
1272,Store A,"01,06,23",18:52:29,CUST012,PRD004,Doohickey - Large,1,12.99,24.99
1273,Store E,"01,06,23",18:56:05,CUST009,PRD007,Widget - Extra Large,4,6.5,14.99
1274,Store C,"01,06,23",19:04:16,CUST011,PRD005,Widget - Medium,4,4.5,9.99
1275,Store D,"01,06,23",19:04:19,CUST004,PRD003,Thingamajig - Medium,3,7.5,12.99
1276,Store A,"01,06,23",19:05:03,CUST010,PRD005,Widget - Medium,4,4.5,9.99
1277,Store A,"01,06,23",19:10:57,CUST010,PRD008,Doohickey - Small,3,8.5,14.99
1278,Store D,"01,06,23",19:13:21,CUST013,PRD001,Widget - Small,3,3.5,5.99
1279,Store C,"01,06,23",19:16:24,CUST005,PRD007,Widget - Extra Large,1,6.5,14.99
1280,Store A,"01,06,23",19:18:53,CUST005,PRD005,Widget - Medium,2,4.5,9.99
1281,Store B,"01,06,23",19:21:16,CUST001,PRD004,Doohickey - Large,3,12.99,24.99
1282,Store A,"01,06,23",19:23:04,CUST008,PRD005,Widget - Medium,3,4.5,9.99
